1000 1300
0 0
95 928 0 
95 928 0 
95 928 32 
95 928 64 
95 928 96 
95 928 128 
95 928 160 
95 928 192 
95 928 224 
95 928 256 
95 928 288 
95 928 320 
95 928 352 
95 928 384 
95 928 416 
95 928 448 
95 928 480 
95 928 512 
95 928 544 
95 928 576 
95 928 608 
95 928 640 
95 928 672 
95 928 704 
95 928 736 
95 928 768 
95 928 800 
95 928 832 
95 928 864 
95 928 896 
95 928 928 
95 928 992 
95 928 960 
95 928 1024 
95 928 1056 
95 928 1088 
95 928 1120 
95 928 1152 
95 928 1184 
95 928 1216 
95 928 1248 
95 928 1280 
96 384 1280 
96 384 1248 
96 384 1216 
96 384 1184 
96 384 1152 
96 384 1120 
96 384 1088 
96 384 1056 
96 384 1024 
96 384 992 
96 384 960 
96 384 928 
96 384 896 
96 384 864 
96 384 832 
96 384 800 
96 384 768 
96 384 736 
96 384 704 
96 384 672 
96 384 640 
96 384 608 
96 384 576 
96 384 544 
96 384 512 
96 384 480 
96 384 448 
96 384 416 
96 384 384 
96 384 352 
96 384 318 
96 384 320 
96 384 0 
96 384 32 
96 384 64 
96 384 96 
96 384 128 
96 384 160 
96 384 192 
96 384 224 
96 384 256 
96 384 288 
99 352 64 
99 320 64 
99 288 64 
99 256 64 
99 224 64 
99 192 64 
99 160 64 
99 128 64 
99 96 64 
99 64 64 
99 32 64 
99 0 64 
96 352 32 
96 352 0 
98 0 288 
98 32 288 
98 64 288 
98 96 288 
98 128 288 
98 160 288 
98 192 288 
98 224 288 
96 160 320 
96 160 288 
96 160 352 
96 160 384 
96 160 416 
96 160 448 
96 160 480 
96 160 512 
96 160 544 
96 160 576 
96 160 608 
96 160 640 
96 160 672 
96 160 704 
96 160 736 
96 160 768 
96 160 802 
96 160 800 
96 160 832 
96 160 864 
96 160 896 
96 160 928 
96 160 960 
96 160 992 
96 160 1024 
96 160 1056 
99 128 1088 
99 96 1088 
99 64 1088 
99 32 1088 
99 0 1088 
97 0 1120 
97 0 1152 
97 0 1184 
97 32 1120 
97 32 1152 
97 32 1184 
97 64 1120 
97 64 1152 
97 64 1184 
97 0 1216 
97 0 1248 
97 0 1280 
97 32 1216 
97 32 1248 
97 32 1280 
97 64 1216 
97 64 1248 
97 64 1280 
97 96 1120 
97 96 1152 
97 96 1184 
97 128 1120 
97 128 1152 
97 128 1184 
97 160 1120 
97 160 1152 
97 160 1184 
97 96 1216 
97 96 1248 
97 96 1280 
97 128 1216 
97 128 1248 
97 128 1280 
97 160 1216 
97 160 1248 
97 160 1280 
97 192 1120 
97 192 1152 
97 192 1184 
97 224 1120 
97 224 1152 
97 224 1184 
97 256 1120 
97 256 1152 
97 256 1184 
97 192 1216 
97 192 1248 
97 192 1280 
97 224 1216 
97 224 1248 
97 224 1280 
97 256 1216 
97 256 1248 
97 256 1280 
97 288 1120 
97 288 1152 
97 288 1184 
97 320 1120 
97 320 1152 
97 320 1184 
97 352 1120 
97 352 1152 
97 352 1184 
97 288 1216 
97 288 1248 
97 288 1280 
97 320 1216 
97 320 1248 
97 320 1280 
97 352 1216 
97 352 1248 
97 352 1280 
97 192 960 
97 192 992 
97 192 1024 
97 224 960 
97 224 992 
97 224 1024 
97 256 960 
97 256 992 
97 256 1024 
97 192 1056 
97 192 1088 
97 224 1056 
97 224 1088 
97 256 1056 
97 256 1088 
97 192 864 
97 192 896 
97 192 928 
97 224 864 
97 224 896 
97 224 928 
97 256 864 
97 256 896 
97 256 928 
97 288 864 
97 288 896 
97 288 928 
97 320 864 
97 320 896 
97 320 928 
97 352 864 
97 352 896 
97 352 928 
97 288 960 
97 288 992 
97 288 1024 
97 320 960 
97 320 992 
97 320 1024 
97 352 960 
97 352 992 
97 352 1024 
97 288 1056 
97 288 1088 
97 320 1056 
97 320 1088 
97 352 1056 
97 352 1088 
97 192 768 
97 192 800 
97 192 832 
97 224 768 
97 224 800 
97 224 832 
97 256 768 
97 256 800 
97 256 832 
97 288 768 
97 288 800 
97 288 832 
97 320 768 
97 320 800 
97 320 832 
97 352 768 
97 352 800 
97 352 832 
97 192 704 
97 192 736 
97 224 704 
97 224 736 
97 256 704 
97 256 736 
97 288 704 
97 288 736 
97 320 704 
97 320 736 
97 352 704 
97 352 736 
97 192 608 
97 192 640 
97 192 672 
97 224 608 
97 224 640 
97 224 672 
97 256 608 
97 256 640 
97 256 672 
97 288 608 
97 288 640 
97 288 672 
97 320 608 
97 320 640 
97 320 672 
97 352 608 
97 352 640 
97 352 672 
97 192 512 
97 192 544 
97 192 576 
97 224 512 
97 224 544 
97 224 576 
97 256 512 
97 256 544 
97 256 576 
97 288 512 
97 288 544 
97 288 576 
97 320 512 
97 320 544 
97 320 576 
97 352 512 
97 352 544 
97 352 576 
97 192 416 
97 192 448 
97 192 480 
97 224 416 
97 224 448 
97 224 480 
97 256 416 
97 256 448 
97 256 480 
97 288 416 
97 288 448 
97 288 480 
97 320 416 
97 320 448 
97 320 480 
97 352 416 
97 352 448 
97 352 480 
97 192 320 
97 192 352 
97 192 384 
97 224 320 
97 224 352 
97 224 384 
97 256 320 
97 256 352 
97 256 384 
97 288 320 
97 288 352 
97 288 384 
97 320 320 
97 320 352 
97 320 384 
97 352 320 
97 352 352 
97 352 384 
97 192 224 
97 192 256 
97 192 288 
97 224 224 
